,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
3512,Albrecht Durer,,genre painting,2024.0,2767.0,660812.0,wikiart,Northern Renaissance,Soldiers,train_and_test,True,7524.jpg
3516,Albrecht Durer,,genre painting,2024.0,2765.0,795163.0,wikiart,Northern Renaissance,Young couple,train_and_test,False,90956.jpg
3520,Albrecht Durer,1526,religious painting,2024.0,2763.0,534088.0,wikiart,Northern Renaissance,Maria with child ,train_and_test,True,58287.jpg
3525,Albrecht Durer,,religious painting,1862.0,3000.0,715356.0,wikiart,Northern Renaissance,Ecce homo ,train_and_test,True,48046.jpg
3538,Albrecht Durer,,religious painting,1859.0,3000.0,733785.0,wikiart,Northern Renaissance,St. Paul,train_and_test,True,12078.jpg
3550,Albrecht Durer,,religious painting,1855.0,3000.0,718261.0,wikiart,Northern Renaissance,Lamentation ,train_and_test,True,11430.jpg
3553,Albrecht Durer,,religious painting,1854.0,3000.0,632433.0,wikiart,Northern Renaissance,St. Paul,train_and_test,True,42238.jpg
3560,Albrecht Durer,,sketch and study,1853.0,3000.0,602189.0,wikiart,Northern Renaissance,Male Nude (Adam),train_and_test,False,71557.jpg
3561,Albrecht Durer,1505,portrait,2024.0,2746.0,504442.0,wikiart,Northern Renaissance,Portrait of a Venetian  ,train_and_test,True,80924.jpg
3577,Albrecht Durer,,sketch and study,2536.0,2186.0,528838.0,wikiart,Northern Renaissance,Perspectivist study,train_and_test,True,79578.jpg
3591,Albrecht Durer,,religious painting,1846.0,3000.0,794860.0,wikiart,Northern Renaissance,Christ on the Cross ,train_and_test,False,8633.jpg
3613,Albrecht Durer,1526,portrait,2024.0,2728.0,716195.0,wikiart,Northern Renaissance,Portrait of Jacob muffle ,train_and_test,True,849.jpg
3656,Albrecht Durer,1493,self-portrait,2024.0,2712.0,602577.0,wikiart,Northern Renaissance,Self-Portrait,train_and_test,False,53665.jpg
3660,Albrecht Durer,,religious painting,1829.0,3000.0,695859.0,wikiart,Northern Renaissance,St. Catherine and the executioner,train_and_test,True,42397.jpg
3667,Albrecht Durer,c.1519,portrait,2024.0,2708.0,867914.0,wikiart,Northern Renaissance,St. Anna (Portrait of Agnes Dürer),train_and_test,True,91945.jpg
3707,Albrecht Durer,,sketch and study,1819.0,3000.0,530301.0,wikiart,Northern Renaissance,Study sheet with Christ as Man of Sorrows and a garment study,train_and_test,True,27043.jpg
3712,Albrecht Durer,,portrait,2024.0,2695.0,703161.0,wikiart,Northern Renaissance,Portrait of a man (Paul Hofhaimer or Hans Tucher) ,train_and_test,False,42983.jpg
3721,Albrecht Durer,1498,religious painting,1973.0,2761.0,3214223.0,wikiart,Northern Renaissance,"The Four Horsemen of the Apocalypse, Death, Famine, Pestilence and War",train_and_test,True,87321.jpg
3722,Albrecht Durer,,sketch and study,2536.0,2148.0,580378.0,wikiart,Northern Renaissance,Robe study,train_and_test,True,90943.jpg
3745,Albrecht Durer,1506,religious painting,2550.0,2129.0,658873.0,wikiart,Northern Renaissance,Christ among the Doctors,train_and_test,True,19187.jpg
3805,Albrecht Durer,1507,religious painting,2024.0,2662.0,473784.0,wikiart,Northern Renaissance,Adam and Eve ,train_and_test,False,15110.jpg
3818,Albrecht Durer,,design,2536.0,2123.0,539709.0,wikiart,Northern Renaissance,Ornaments for two spoons stalks,train_and_test,True,26006.jpg
3875,Albrecht Durer,,sketch and study,3000.0,1784.0,586006.0,wikiart,Northern Renaissance,"Study sheet with fools, Faun, Phoenix and Deer Hunting",train_and_test,True,30874.jpg
3956,Albrecht Durer,1508,sketch and study,1770.0,3000.0,964195.0,wikiart,Northern Renaissance,Standing Apostle,train_and_test,True,19584.jpg
3987,Albrecht Durer,1511,religious painting,2024.0,2615.0,680352.0,wikiart,Northern Renaissance,St. Jerome in His Study,train_and_test,True,87384.jpg
3993,Albrecht Durer,,design,2536.0,2086.0,492088.0,wikiart,Northern Renaissance,Ornaments for three spoons stalks,train_and_test,True,29658.jpg
3996,Albrecht Durer,1519,portrait,2024.0,2613.0,688699.0,wikiart,Northern Renaissance,Portrait of Emperor Maximilian I. ,train_and_test,True,90751.jpg
4006,Rembrandt,,portrait,2003.0,2639.0,807366.0,wikiart,Baroque,"Portrait of a man, workshop of Rembrandt",train_and_test,False,29367.jpg
4038,Albrecht Durer,,portrait,3000.0,1755.0,493124.0,wikiart,Northern Renaissance,Three children's heads,train_and_test,True,76886.jpg
4039,Albrecht Durer,1506,nude painting (nu),1755.0,3000.0,594104.0,wikiart,Northern Renaissance,Female Nude ,train_and_test,False,37038.jpg
4097,Albrecht Durer,,portrait,2024.0,2587.0,720374.0,wikiart,Northern Renaissance,Portrait of a man (John Stabius) ,train_and_test,True,26983.jpg
4246,Albrecht Durer,c.1514,sketch and study,1943.0,2658.0,5316721.0,wikiart,Northern Renaissance,Sitting Mary with child,train_and_test,True,40703.jpg
4280,Pierre-Auguste Renoir,1872,cityscape,2536.0,2030.0,525953.0,wikipedia,Impressionism,Pont Neuf,train_and_test,True,25088.jpg
4313,Albrecht Durer,1495,animal painting,3000.0,1711.0,788684.0,wikiart,Northern Renaissance,A lobster,train_and_test,True,17732.jpg
4316,Rembrandt,,sketch and study,1812.0,2832.0,4772234.0,wikiart,Baroque,Woman Standing with Raised Hands,train_and_test,False,13784.jpg
4318,Albrecht Durer,1490,portrait,2024.0,2535.0,557125.0,wikiart,Northern Renaissance,Portrait Albrecht Dürer the Elder  ,train_and_test,True,73743.jpg
4331,Albrecht Durer,c.1496,religious painting,2024.0,2531.0,649609.0,wikiart,Northern Renaissance,Lot's escape ,train_and_test,True,12572.jpg
4346,Pierre-Auguste Renoir,c.1882,cityscape,2024.0,2528.0,495680.0,wikiart,Impressionism,Steps in Algiers,train_and_test,True,51077.jpg
4357,Pierre-Auguste Renoir,1882,portrait,2536.0,2016.0,524173.0,wikiart,Impressionism,Portrait of Charles and Georges Durand Ruel,train_and_test,True,17440.jpg
4367,Pierre-Auguste Renoir,1868,portrait,1880.0,2717.0,2023478.0,wikiart,Impressionism,In summer (The Gypsy),train_and_test,True,98103.jpg
4370,Albrecht Durer,,sketch and study,2024.0,2523.0,543150.0,wikiart,Northern Renaissance,Arrest of Christ ,train_and_test,True,69863.jpg
4560,Albrecht Durer,,portrait,1674.0,3000.0,984725.0,wikiart,Northern Renaissance,Two Venetian women ,train_and_test,True,25549.jpg
4586,Albrecht Durer,,portrait,2024.0,2477.0,708264.0,wikiart,Northern Renaissance,Portrait of a Man (Konrad Peutinger) ,train_and_test,True,97524.jpg
4625,Albrecht Durer,,sketch and study,2536.0,1971.0,571283.0,wikiart,Northern Renaissance,Head of an apostle,train_and_test,True,8887.jpg
4789,Pierre-Auguste Renoir,1881,still life,2536.0,1940.0,427108.0,wikiart,Impressionism,Still Life with Fruit,train_and_test,True,32147.jpg
4875,Albrecht Durer,1493,nude painting (nu),1627.0,3000.0,592317.0,wikiart,Northern Renaissance,Nude,train_and_test,True,5744.jpg
4906,Albrecht Durer,,mythological painting,2536.0,1917.0,552104.0,wikiart,Northern Renaissance,Nymph,train_and_test,True,14400.jpg
4935,Rembrandt,c.1659,religious painting,2024.0,2394.0,626770.0,wikipedia,Baroque,Jacob Wrestling with the Angel,train_and_test,True,97578.jpg
4990,Albrecht Durer,,religious painting,2536.0,1897.0,970120.0,wikiart,Northern Renaissance,Christ on the Mount of Olives,train_and_test,False,9064.jpg
5011,Rembrandt,1659,self-portrait,1940.0,2472.0,7527707.0,wikiart,Baroque,Self-portrait,train_and_test,True,32228.jpg
5036,Albrecht Durer,,animal painting,2536.0,1886.0,546615.0,wikiart,Northern Renaissance,Greyhound ,train_and_test,True,43489.jpg
5051,Albrecht Durer,,religious painting,2536.0,1882.0,819355.0,wikiart,Northern Renaissance,Adoration of the Magi,train_and_test,False,20715.jpg
5092,Albrecht Durer,,religious painting,2536.0,1871.0,681586.0,wikiart,Northern Renaissance,Temptation of St. Anthony,train_and_test,False,29533.jpg
5116,Albrecht Durer,1520,sketch and study,2536.0,1866.0,711589.0,wikiart,Northern Renaissance,The port of Antwerp during Scheldetor,train_and_test,True,55916.jpg
5145,Albrecht Durer,,design,1572.0,3000.0,763552.0,wikiart,Northern Renaissance,Design for the Fugger Chapel in Augsburg resurrection of Christ,train_and_test,True,58029.jpg
5215,Albrecht Durer,,religious painting,1560.0,3000.0,420044.0,wikiart,Northern Renaissance,The evil thief,train_and_test,True,18483.jpg
5244,Albrecht Durer,1524,religious painting,2536.0,1836.0,922191.0,wikiart,Northern Renaissance,Christ on the Mount of Olives ,train_and_test,False,20003.jpg
5247,Albrecht Durer,,portrait,2560.0,1818.0,535734.0,wikiart,Northern Renaissance,Portrait of Marx Ulstat and the beautiful princess in Antwerp ,train_and_test,True,99354.jpg
5253,Albrecht Durer,,religious painting,2536.0,1834.0,795479.0,wikiart,Northern Renaissance,Christ,train_and_test,True,46718.jpg
5291,Albrecht Durer,,allegorical painting,2024.0,2288.0,522639.0,wikiart,Northern Renaissance,Death and wife,train_and_test,True,45125.jpg
5315,Albrecht Durer,,sketch and study,2560.0,1804.0,428266.0,wikiart,Northern Renaissance,River Landscape,train_and_test,True,102208.jpg
5340,Pierre-Auguste Renoir,1910,self-portrait,1868.0,2464.0,978990.0,wikiart,Impressionism,Self-Portrait,train_and_test,True,52007.jpg
5364,Albrecht Durer,,religious painting,1529.0,3000.0,418355.0,wikiart,Northern Renaissance,The good thief,train_and_test,True,72609.jpg
5416,Albrecht Durer,,portrait,2560.0,1779.0,445493.0,wikiart,Northern Renaissance,Portrait of a twenty four men and a view of St. Michael in Antwerp ,train_and_test,True,68032.jpg
5435,Albrecht Durer,,religious painting,1514.0,3000.0,795611.0,wikiart,Northern Renaissance,St George,train_and_test,True,99762.jpg
5446,Albrecht Durer,,sketch and study,2560.0,1771.0,607604.0,wikiart,Northern Renaissance,"Studies on a great ""picture of the Virgin""   Madonna and Child, saints and angels playing",train_and_test,True,59211.jpg
5452,Albrecht Durer,1521,religious painting,2560.0,1770.0,748260.0,wikiart,Northern Renaissance,Christ on the Mount of Olives,train_and_test,True,35188.jpg
5507,Albrecht Durer,,design,1500.0,3000.0,632682.0,wikiart,Northern Renaissance,Design for the Fugger Chapel in Augsburg Samson fighting the Philistines,train_and_test,True,74159.jpg
5515,Albrecht Durer,1525,illustration,2452.0,1834.0,4222800.0,wikiart,Northern Renaissance,Traumgesicht. Dürer dokumentiert einen seiner Albträume,train_and_test,False,34364.jpg
5540,Albrecht Durer,,design,1495.0,3000.0,459737.0,wikiart,Northern Renaissance,Bauer goose with a fountain figure,train_and_test,True,5001.jpg
5611,Albrecht Durer,1521,animal painting,2501.0,1777.0,2770275.0,wikiart,,Two seated lions,train_and_test,True,76502.jpg
5612,Albrecht Durer,1521,animal painting,2560.0,1736.0,587769.0,wikiart,Northern Renaissance,Head of a walrus,train_and_test,True,83313.jpg
5625,Albrecht Durer,,portrait,2560.0,1733.0,558428.0,wikiart,Northern Renaissance,Portrait of Paul Martin and the Topler Pfinzig ,train_and_test,True,78016.jpg
5772,Albrecht Durer,,sketch and study,2560.0,1702.0,449390.0,wikiart,Northern Renaissance,View of Bergen op Zoom,train_and_test,False,85627.jpg
5790,Albrecht Durer,,sketch and study,2560.0,1697.0,773418.0,wikiart,Northern Renaissance,The zoo at Brussels,train_and_test,False,19017.jpg
5833,Albrecht Durer,,design,2560.0,1687.0,434337.0,wikiart,Northern Renaissance,The town hall in Aachen,train_and_test,True,15551.jpg
5956,Albrecht Durer,1507,religious painting,1275.0,3336.0,383541.0,wikiart,Northern Renaissance,Adam,train_and_test,False,19311.jpg
5977,Albrecht Durer,,illustration,1576.0,2693.0,385471.0,wikiart,Northern Renaissance,"Drawing from the ""Tarot""   The Muse Thalia ",train_and_test,True,3600.jpg
6020,Albrecht Durer,1521,sketch and study,2560.0,1648.0,721356.0,wikiart,Northern Renaissance,"Studies on a great ""picture of the Virgin""   Madonna and Child, saints and angels playing",train_and_test,True,24968.jpg
6052,Albrecht Durer,,religious painting,1576.0,2666.0,609662.0,wikiart,Northern Renaissance,Apostle,train_and_test,True,81486.jpg
6107,Rembrandt,1632,genre painting,2351.0,1774.0,941985.0,wikiart,Baroque,The Anatomy Lesson of Dr. Nicolaes Tulp,train_and_test,True,58265.jpg
6108,Albrecht Durer,1507,religious painting,1251.0,3333.0,386736.0,wikiart,Northern Renaissance,Eve,train_and_test,False,11262.jpg
6224,Albrecht Durer,,design,1372.0,3000.0,499425.0,wikiart,Northern Renaissance,Design for the Fugger Chapel in Augsburg Simson with the doors of Gaza,train_and_test,True,72229.jpg
6310,Albrecht Durer,,portrait,1576.0,2586.0,448708.0,wikiart,Northern Renaissance,Portrait Donors,train_and_test,True,35858.jpg
6321,Albrecht Durer,,religious painting,1576.0,2582.0,667275.0,wikiart,Northern Renaissance,Apostle,train_and_test,True,13672.jpg
6360,Albrecht Durer,,illustration,1576.0,2568.0,537731.0,wikiart,Northern Renaissance,"Drawing from the ""Tarot""   Prudence ",train_and_test,True,12966.jpg
6552,Albrecht Durer,,sketch and study,1576.0,2512.0,726321.0,wikiart,Northern Renaissance,John,train_and_test,True,1110.jpg
6821,Albrecht Durer,,religious painting,1576.0,2440.0,497636.0,wikiart,Northern Renaissance,St. Agnes,train_and_test,True,78053.jpg
6890,Albrecht Durer,,portrait,1576.0,2419.0,395875.0,wikiart,Northern Renaissance,Portrait of a woman from Brussels ,train_and_test,True,54672.jpg
6930,Albrecht Durer,,portrait,1576.0,2408.0,643854.0,wikiart,Northern Renaissance,Portrait of Hans Pfaffrot of Gdansk ,train_and_test,False,62092.jpg
6936,Albrecht Durer,,sketch and study,1576.0,2405.0,577091.0,wikiart,Northern Renaissance,Apostle,train_and_test,True,96875.jpg
7023,Albrecht Durer,1521,portrait,1576.0,2383.0,1302693.0,wikiart,Northern Renaissance,Agnes Dürerin in Dutch Tracht,train_and_test,False,65522.jpg
7030,Ivan Aivazovsky,1848,battle painting,1876.0,2000.0,449938.0,wikiart,Romanticism,Battle of Cesme at Night,train_and_test,True,51238.jpg
7135,Albrecht Durer,1497,religious painting,1576.0,2357.0,573439.0,wikiart,Northern Renaissance,Crucifixion,train_and_test,False,93610.jpg
7137,Albrecht Durer,,religious painting,1576.0,2356.0,409231.0,wikiart,Northern Renaissance,Head of Mary,train_and_test,True,22087.jpg
7245,Albrecht Durer,1497,religious painting,1576.0,2329.0,564125.0,wikiart,Northern Renaissance,Lamentation of Christ ,train_and_test,True,20520.jpg
7313,Albrecht Durer,,portrait,1576.0,2312.0,631265.0,wikiart,Northern Renaissance,Portrait of Barent van Orley ,train_and_test,False,25758.jpg
7333,Albrecht Durer,,portrait,1576.0,2307.0,547418.0,wikiart,Northern Renaissance,Portrait of a Man with cap ,train_and_test,True,67579.jpg
7336,Albrecht Durer,1497,religious painting,1576.0,2305.0,579945.0,wikiart,Northern Renaissance,Circumcision,train_and_test,True,33702.jpg
7379,Albrecht Durer,1521,portrait,1576.0,2290.0,657658.0,wikiart,Northern Renaissance,Portrait of a Man ,train_and_test,False,45495.jpg
7383,Pierre-Auguste Renoir,1876,genre painting,2200.0,1639.0,3794891.0,wikipedia,Impressionism,Dance at Moulin de la Galette,train_and_test,True,81823.jpg
7421,Albrecht Durer,,religious painting,1576.0,2279.0,496162.0,wikiart,Northern Renaissance,St. Magdalena,train_and_test,True,6797.jpg
7422,Albrecht Durer,,portrait,1576.0,2279.0,628927.0,wikiart,Northern Renaissance,Portrait of Lukas van Leyden ,train_and_test,False,94953.jpg
7427,Albrecht Durer,,portrait,1576.0,2278.0,447551.0,wikiart,Northern Renaissance,Portrait of a girl ,train_and_test,True,28056.jpg
7436,Albrecht Durer,1497,religious painting,1576.0,2276.0,587308.0,wikiart,Northern Renaissance,The Cross,train_and_test,True,96076.jpg
7482,Albrecht Durer,,portrait,1576.0,2261.0,558550.0,wikiart,Northern Renaissance,"Portrait of Dürer Endres, brother of the painter ",train_and_test,True,84061.jpg
7511,Albrecht Durer,,religious painting,1576.0,2254.0,490013.0,wikiart,Northern Renaissance,Mary with child wound on the grassy bank,train_and_test,False,12022.jpg
7518,Albrecht Durer,,portrait,1576.0,2252.0,660486.0,wikiart,Northern Renaissance,Portrait of African woman Catherine ,train_and_test,True,96848.jpg
7534,Albrecht Durer,,portrait,1576.0,2248.0,524979.0,wikiart,Northern Renaissance,Portrait of a Young Man ,train_and_test,False,6582.jpg
7551,Albrecht Durer,,portrait,1576.0,2244.0,464442.0,wikiart,Northern Renaissance,Head of a child,train_and_test,True,46655.jpg
7558,Albrecht Durer,1526,sketch and study,1576.0,2242.0,566292.0,wikiart,Northern Renaissance,Head of the Mark,train_and_test,False,7897.jpg
7559,Albrecht Durer,,sketch and study,1576.0,2242.0,550049.0,wikiart,Northern Renaissance,"Studies on a great ""picture of Mary""   head with curly hair (angel)",train_and_test,True,7878.jpg
7573,Albrecht Durer,1497,religious painting,1576.0,2239.0,589437.0,wikiart,Northern Renaissance,Twelve year old Jesus in the Temple ,train_and_test,True,73238.jpg
7574,Albrecht Durer,,religious painting,1576.0,2239.0,609056.0,wikiart,Northern Renaissance,Madonna and child in half length,train_and_test,False,91605.jpg
7621,Albrecht Durer,,portrait,1576.0,2227.0,553083.0,wikiart,Northern Renaissance,Portrait of Cardinal Lang von Wellenburg ,train_and_test,True,38019.jpg
7627,Albrecht Durer,,portrait,1576.0,2226.0,535343.0,wikiart,Northern Renaissance,Portrait of a Young Man ,train_and_test,False,4306.jpg
7642,Albrecht Durer,,religious painting,1576.0,2221.0,573127.0,wikiart,Northern Renaissance,St. John,train_and_test,True,3193.jpg
7652,Albrecht Durer,,sketch and study,1576.0,2218.0,439311.0,wikiart,Northern Renaissance,Madonna and Child,train_and_test,True,41146.jpg
7678,Marc Chagall,1915,genre painting,2032.0,1715.0,487437.0,wikiart,Naïve Art (Primitivism),The Birthday,train_and_test,True,96121.jpg
7698,Albrecht Durer,,religious painting,1576.0,2203.0,598123.0,wikiart,Northern Renaissance,Reading Maria,train_and_test,True,93424.jpg
7701,Albrecht Durer,,portrait,1576.0,2201.0,676338.0,wikiart,Northern Renaissance,"Portrait of Christian II, King of Denmark ",train_and_test,True,11851.jpg
7739,Albrecht Durer,,religious painting,1576.0,2192.0,744844.0,wikiart,Northern Renaissance,Mass of Cardinal Albrecht of Brandenburg in the Abbey Church Hall,train_and_test,True,85196.jpg
7744,Albrecht Durer,,portrait,1576.0,2191.0,690269.0,wikiart,Northern Renaissance,Portrait of Ulrich Starck ,train_and_test,True,16109.jpg
