,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
11169,Marc Chagall,1917,cityscape,1827.0,1458.0,532518.0,wikiart,Expressionism,The red gateway,train_and_test,True,65781.jpg
11192,Pablo Picasso,1901,genre painting,1793.0,1482.0,407433.0,wikiart,Post-Impressionism,A blue room (A tub),train_and_test,True,6456.jpg
11193,Zdislav Beksinski,,symbolic painting,1456.0,1825.0,931484.0,wikiart,Surrealism,Untitled,train_and_test,False,46776.jpg
11197,Pablo Picasso,1906,nude painting (nu),1436.0,1850.0,541012.0,wikiart,Expressionism,Three nudes,train_and_test,True,35517.jpg
11202,Zdislav Beksinski,,symbolic painting,1485.0,1788.0,777126.0,wikiart,Surrealism,Untitled,train_and_test,True,3372.jpg
11214,Zdislav Beksinski,,genre painting,1491.0,1780.0,600249.0,wikiart,Surrealism,Untitled,train_and_test,True,1023.jpg
11221,Zdislav Beksinski,,symbolic painting,1454.0,1824.0,521703.0,wikiart,Surrealism,Untitled,train_and_test,False,41925.jpg
11226,Zdislav Beksinski,,genre painting,1796.0,1476.0,571678.0,wikiart,Surrealism,Untitled,train_and_test,True,37149.jpg
11234,Marc Chagall,1914,genre painting,1385.0,1913.0,469777.0,wikiart,Cubism,Wounded Soldier,train_and_test,True,41919.jpg
11256,Pablo Picasso,1906,nude painting (nu),1429.0,1850.0,408566.0,wikiart,Post-Impressionism,Nude with her hands pressed to each other,train_and_test,True,60087.jpg
11257,Zdislav Beksinski,,symbolic painting,1779.0,1486.0,641535.0,wikiart,Surrealism,Untitled,train_and_test,True,80003.jpg
11260,Marc Chagall,1975,mythological painting,1525.0,1733.0,407329.0,wikiart,Surrealism,The Fall of Icarus,train_and_test,True,40738.jpg
11272,Zdislav Beksinski,,symbolic painting,1476.0,1788.0,648290.0,wikiart,Surrealism,Untitled,train_and_test,True,53827.jpg
11275,Marc Chagall,1926,genre painting,1385.0,1905.0,367812.0,wikiart,Cubism,Three Acrobates,train_and_test,True,21863.jpg
11284,Zdislav Beksinski,,symbolic painting,1482.0,1779.0,686272.0,wikiart,Surrealism,Untitled,train_and_test,True,40250.jpg
11291,Marc Chagall,1914,genre painting,1858.0,1417.0,353964.0,wikiart,Cubism,The Smolensk Newspaper,train_and_test,False,35971.jpg
11322,Zdislav Beksinski,,symbolic painting,1758.0,1492.0,495630.0,wikiart,Surrealism,Untitled,train_and_test,True,30649.jpg
11330,Marc Chagall,1940,symbolic painting,1368.0,1916.0,360468.0,wikiart,Naïve Art (Primitivism),The Three Candles,train_and_test,True,20976.jpg
11342,Zdislav Beksinski,,symbolic painting,1624.0,1611.0,827975.0,wikiart,Surrealism,Untitled,train_and_test,True,66604.jpg
11402,Marc Chagall,1914,portrait,1354.0,1925.0,296887.0,wikiart,Cubism,David in profile,train_and_test,True,4036.jpg
11406,Zdislav Beksinski,,symbolic painting,1459.0,1786.0,586831.0,wikiart,Surrealism,Untitled,train_and_test,True,79310.jpg
11426,Marc Chagall,c.1912,portrait,1360.0,1913.0,296093.0,wikiart,Cubism,"Mazin, the Poet ",train_and_test,True,49430.jpg
11479,Marc Chagall,1912,religious painting,1354.0,1913.0,332187.0,wikiart,Cubism,Adam and Eve,train_and_test,False,35914.jpg
11499,Zdislav Beksinski,,cityscape,1454.0,1780.0,500018.0,wikiart,Surrealism,Untitled,train_and_test,True,80068.jpg
11522,Marc Chagall,1944,genre painting,1351.0,1913.0,287681.0,wikiart,Naïve Art (Primitivism),The Wedding,train_and_test,True,28194.jpg
11524,Marc Chagall,1917,animal painting,1868.0,1383.0,329299.0,wikiart,Cubism,Composition with goat,train_and_test,True,93546.jpg
11562,Pablo Picasso,1900,genre painting,1789.0,1441.0,323546.0,wikiart,Post-Impressionism,A spanish couple in front of inn,train_and_test,True,83566.jpg
11580,Zdislav Beksinski,,symbolic painting,1443.0,1784.0,621703.0,wikiart,Surrealism,Untitled,train_and_test,True,45301.jpg
11592,Marc Chagall,1912,symbolic painting,1531.0,1679.0,353810.0,wikiart,Cubism,Homage to Apollinaire ,train_and_test,True,32811.jpg
11614,Marc Chagall,1912,genre painting,1351.0,1899.0,322738.0,wikiart,Cubism,"The Poet, or Half Past Three ",train_and_test,False,92796.jpg
11670,Marc Chagall,1910,genre painting,1834.0,1393.0,326060.0,wikiart,Expressionism,Birth,train_and_test,True,17395.jpg
11679,Marc Chagall,1944,genre painting,1342.0,1902.0,262686.0,wikiart,Cubism,Listening to the Cock,train_and_test,True,58884.jpg
11682,Pablo Picasso,1901,portrait,1433.0,1781.0,416921.0,wikiart,Expressionism,Portrait of Jaime Sabartes (The bock),train_and_test,True,77027.jpg
11705,Zdislav Beksinski,,symbolic painting,1423.0,1790.0,650115.0,wikiart,Surrealism,Untitled,train_and_test,True,96139.jpg
11713,Pablo Picasso,1897,genre painting,1804.0,1411.0,500519.0,wikiart,Realism,Science and Charity,train_and_test,True,3145.jpg
11758,Zdislav Beksinski,1978,symbolic painting,1771.0,1433.0,443324.0,wikiart,Surrealism,Untitled,train_and_test,True,36308.jpg
11783,Marc Chagall,1946,animal painting,1810.0,1400.0,379835.0,wikiart,Surrealism,Cow with Parasol,train_and_test,True,87591.jpg
11802,Marc Chagall,1966,symbolic painting,1820.0,1390.0,344897.0,wikiart,Surrealism,War,train_and_test,False,32382.jpg
11808,Pablo Picasso,c.1902,portrait,1436.0,1761.0,403420.0,wikiart,Expressionism,Portrait of Sebastia Junyer-Vidal,train_and_test,True,2636.jpg
11812,Zdislav Beksinski,,symbolic painting,1443.0,1752.0,634067.0,wikiart,Surrealism,Untitled,train_and_test,True,92507.jpg
11823,Zdislav Beksinski,,symbolic painting,1769.0,1428.0,726976.0,wikiart,Surrealism,Untitled,train_and_test,True,4242.jpg
11833,Marc Chagall,1911,symbolic painting,1325.0,1905.0,362798.0,wikiart,Expressionism,To My Betrothed,train_and_test,True,74530.jpg
11849,Marc Chagall,1914,genre painting,1325.0,1902.0,309851.0,wikiart,Cubism,The Fiddler ,train_and_test,True,51021.jpg
11861,Pablo Picasso,1901,symbolic painting,1228.0,2051.0,481401.0,wikiart,Symbolism,Evocation (The Burial of Casagemas),train_and_test,True,80124.jpg
11912,Pablo Picasso,1901,genre painting,1803.0,1390.0,449824.0,wikiart,Post-Impressionism,The Fourteenth of July,train_and_test,True,1674.jpg
11923,Zdislav Beksinski,,symbolic painting,1433.0,1748.0,674919.0,wikiart,Surrealism,Untitled,train_and_test,False,42331.jpg
11957,Marc Chagall,1925,genre painting,1385.0,1805.0,355912.0,wikiart,Cubism,Peasant Life,train_and_test,False,14755.jpg
11977,Pablo Picasso,1906,nude painting (nu),995.0,2508.0,600247.0,wikiart,Expressionism,Woman with comb,train_and_test,True,76783.jpg
11979,Pablo Picasso,1900,genre painting,1800.0,1386.0,244881.0,wikiart,Post-Impressionism,Moulin de la Galette,train_and_test,True,81104.jpg
12068,Pablo Picasso,1906,nude painting (nu),1800.0,1376.0,432081.0,wikiart,Post-Impressionism,Reclining Nude (Fernande),train_and_test,True,33321.jpg
12081,Pablo Picasso,1905,genre painting,1787.0,1385.0,629964.0,wikiart,Expressionism,Family of jugglers,train_and_test,False,12358.jpg
12083,Marc Chagall,1909,genre painting,1817.0,1362.0,441672.0,wikiart,Naïve Art (Primitivism),Russian Wedding,train_and_test,False,46855.jpg
12085,Zdislav Beksinski,,cityscape,1722.0,1437.0,509871.0,wikiart,Surrealism,Untitled,train_and_test,True,2513.jpg
12140,Pablo Picasso,1901,still life,1817.0,1355.0,409306.0,wikiart,Post-Impressionism,Still life (The dessert),train_and_test,True,51769.jpg
12172,Pablo Picasso,1905,portrait,1298.0,1892.0,533676.0,wikiart,Expressionism,Two acrobats with a dog,train_and_test,True,73802.jpg
12188,Marc Chagall,1955,cityscape,1288.0,1905.0,282683.0,wikiart,Surrealism,Field of Mars,train_and_test,True,39393.jpg
12199,Marc Chagall,1912,genre painting,1285.0,1908.0,303597.0,wikiart,Cubism,The Pinch of Snuff,train_and_test,True,47586.jpg
12202,Pablo Picasso,1901,self-portrait,1197.0,2048.0,458164.0,wikiart,Expressionism,Self-Portrait,train_and_test,False,83921.jpg
12266,Marc Chagall,1966,portrait,1282.0,1902.0,384011.0,wikiart,Surrealism,Portrait of Vava,train_and_test,True,2633.jpg
12275,Zdislav Beksinski,,symbolic painting,1337.0,1823.0,858891.0,wikiart,Surrealism,Untitled,train_and_test,True,26323.jpg
12293,Pablo Picasso,1901,genre painting,1800.0,1352.0,364849.0,wikiart,Impressionism,Crossind Seine on the upper deck,train_and_test,True,102716.jpg
12326,Marc Chagall,1953,cityscape,1841.0,1318.0,245474.0,wikiart,Surrealism,Bercy Embankment,train_and_test,True,45221.jpg
12335,Gustave Dore,c.1868,illustration,1373.0,1766.0,538612.0,wikiart,Romanticism,Abdiel and Satan,train_and_test,True,20901.jpg
12340,Gustave Dore,,illustration,1385.0,1750.0,598140.0,wikiart,Romanticism,Purgatorio,train_and_test,True,16596.jpg
12405,Marc Chagall,1915,genre painting,1517.0,1587.0,236361.0,wikiart,Naïve Art (Primitivism),The Poet Reclining,train_and_test,True,34867.jpg
12430,Zdislav Beksinski,,symbolic painting,1335.0,1800.0,806359.0,wikiart,Surrealism,Untitled,train_and_test,True,60290.jpg
12442,Gustave Dore,c.1868,illustration,1378.0,1742.0,574394.0,wikiart,Romanticism,The Creation of Fish and Birds,train_and_test,True,49363.jpg
12448,Marc Chagall,1973,genre painting,1265.0,1896.0,317107.0,wikiart,Naïve Art (Primitivism),The walk,train_and_test,True,103242.jpg
12477,Marc Chagall,1917,portrait,1055.0,2265.0,334558.0,wikiart,Cubism,Bella with White Collar,train_and_test,False,77374.jpg
12493,Marc Chagall,1912,genre painting,1405.0,1699.0,269364.0,wikiart,Cubism,The Soldier Drinks ,train_and_test,True,19342.jpg
12505,Gustave Dore,,illustration,1383.0,1724.0,617114.0,wikiart,Romanticism,Satan Shown as the Fallen Angel after Having Been Smitten,train_and_test,True,93997.jpg
12548,Zdislav Beksinski,,symbolic painting,1335.0,1780.0,458518.0,wikiart,Surrealism,Untitled,train_and_test,True,88211.jpg
12553,Zdislav Beksinski,,symbolic painting,1337.0,1776.0,795934.0,wikiart,Surrealism,Untitled,train_and_test,False,56829.jpg
12563,Marc Chagall,1966,religious painting,1690.0,1403.0,339618.0,wikiart,Surrealism,Exodus,train_and_test,False,77819.jpg
12565,Zdislav Beksinski,,symbolic painting,1324.0,1790.0,285998.0,wikiart,Surrealism,Untitled,train_and_test,False,7019.jpg
12593,Marc Chagall,1917,genre painting,1548.0,1527.0,318033.0,wikiart,Cubism,The painter to the moon,train_and_test,False,101621.jpg
12594,Gustave Dore,c.1868,illustration,1375.0,1719.0,644171.0,wikiart,Romanticism,The Adventure with the Windmills,train_and_test,False,64924.jpg
12613,Marc Chagall,1963,religious painting,1121.0,2105.0,273954.0,wikiart,Naïve Art (Primitivism),King David,train_and_test,True,10696.jpg
12642,Marc Chagall,1911,nude painting (nu),1834.0,1283.0,417342.0,wikiart,Cubism,Reclining Nude,train_and_test,True,41244.jpg
12654,Marc Chagall,1933,genre painting,1837.0,1280.0,306974.0,wikiart,Naïve Art (Primitivism),Solitude,train_and_test,False,4825.jpg
12696,Marc Chagall,1924,genre painting,1118.0,2098.0,328095.0,wikiart,Cubism,The Green Violinist,train_and_test,True,7584.jpg
12720,Pablo Picasso,1896,portrait,1315.0,1780.0,430624.0,wikiart,Realism,Portrait of the Artist's Mother,train_and_test,True,88893.jpg
12737,Marc Chagall,1963,religious painting,1118.0,2089.0,432419.0,wikiart,Naïve Art (Primitivism),Bathsheba,train_and_test,True,89205.jpg
12760,Gustave Dore,c.1868,illustration,1352.0,1724.0,708063.0,wikiart,Romanticism,The Enchantment of Don Quixote,train_and_test,True,90259.jpg
12772,Marc Chagall,1927,symbolic painting,1665.0,1397.0,375490.0,wikiart,Surrealism,The dream (The rabbit),train_and_test,True,76689.jpg
12812,Marc Chagall,1979,genre painting,1697.0,1365.0,375378.0,wikiart,Naïve Art (Primitivism),Musicians,train_and_test,False,49176.jpg
12830,Pablo Picasso,1902,genre painting,1302.0,1776.0,467889.0,wikipedia,Symbolism,Crouching woman,train_and_test,False,7599.jpg
12837,Marc Chagall,1954,cityscape,1830.0,1263.0,378627.0,wikiart,Surrealism,Bridges over the Seine,train_and_test,True,5697.jpg
12885,Pablo Picasso,1899,portrait,1433.0,1606.0,250884.0,wikiart,Realism,Head of a Man in El Greco style,train_and_test,True,41883.jpg
12948,Pablo Picasso,1906,genre painting,1793.0,1276.0,383905.0,wikiart,Symbolism,Harlequin's death,train_and_test,True,7569.jpg
12991,Gustave Dore,c.1868,illustration,1331.0,1712.0,582906.0,wikiart,Romanticism,The Hare and the Frogs,train_and_test,True,3699.jpg
12993,Marc Chagall,1929,cityscape,1684.0,1353.0,363392.0,wikiart,Naïve Art (Primitivism),Russian village,train_and_test,True,77641.jpg
13017,Ivan Shishkin,1888.0,landscape,1725.0,1318.0,964435.0,wikiart,Realism,Mixed Forest. Shmetsk Near Narva,train_and_test,True,98078.jpg
13040,Ivan Shishkin,1882.0,landscape,1227.0,1850.0,1707843.0,wikiart,Realism,At the edge of a pine forest,train_and_test,True,12006.jpg
13073,Pablo Picasso,1906,sketch and study,1179.0,1919.0,164115.0,wikiart,Expressionism,Seated nude,train_and_test,True,89905.jpg
13078,Pablo Picasso,1906,nude painting (nu),1174.0,1925.0,456441.0,wikiart,Expressionism,Standing female nude,train_and_test,True,3110.jpg
13088,Pablo Picasso,1890,genre painting,1315.0,1716.0,619833.0,wikiart,Post-Impressionism,The picador,train_and_test,True,75754.jpg
13090,Gustave Dore,,illustration,1326.0,1701.0,560840.0,wikiart,Romanticism,Illustration for The Milkmaid and the Milk Can,train_and_test,True,3678.jpg
13126,Gustave Dore,,illustration,1334.0,1686.0,537172.0,wikiart,Romanticism,Shepherd wolf,train_and_test,True,48498.jpg
13180,Zdislav Beksinski,,symbolic painting,1255.0,1784.0,534873.0,wikiart,Surrealism,Untitled,train_and_test,False,48490.jpg
13181,Gustave Dore,,genre painting,1326.0,1688.0,510209.0,wikiart,Romanticism,Tircis and amaranth,train_and_test,True,61828.jpg
13212,Pablo Picasso,,portrait,1222.0,1827.0,419463.0,wikiart,Expressionism,Sabartes as decadent poet,train_and_test,True,22884.jpg
13223,Ivan Shishkin,1877.0,landscape,1962.0,1137.0,393176.0,wikiart,Realism,Fir forest on the river Kama,train_and_test,False,2475.jpg
13317,Gustave Dore,c.1868,illustration,1306.0,1691.0,626687.0,wikiart,Romanticism,The Two Goats,train_and_test,True,98050.jpg
13387,Marc Chagall,1981,genre painting,1162.0,1896.0,428299.0,wikiart,Surrealism,Peasants by the well,train_and_test,True,3454.jpg
13388,Pablo Picasso,1893,sketch and study,1180.0,1867.0,223749.0,wikiart,Realism,Plaster male torso,train_and_test,True,90847.jpg
13391,Gustave Dore,,illustration,1339.0,1645.0,541211.0,wikiart,Romanticism,Illustration for The Girl,train_and_test,True,32069.jpg
13437,Marc Chagall,1977,genre painting,1154.0,1902.0,460651.0,wikiart,Naïve Art (Primitivism),Fiancee with bouquet,train_and_test,True,56808.jpg
13448,Pablo Picasso,1901,portrait,1311.0,1673.0,500350.0,wikiart,Expressionism,Two acrobats (Harlequin and his companion),train_and_test,False,89503.jpg
13485,Pablo Picasso,1901,portrait,1315.0,1660.0,280982.0,wikiart,Post-Impressionism,Portrait of Gustave Coquiot,train_and_test,True,61688.jpg
13721,Zdislav Beksinski,,symbolic painting,1268.0,1688.0,501648.0,wikiart,Surrealism,Untitled,train_and_test,True,85531.jpg
13730,Ivan Shishkin,1891.0,landscape,1871.0,1143.0,1667169.0,wikiart,Realism,After a storm in Mary-Howe,train_and_test,False,95116.jpg
13738,Ivan Shishkin,1856.0,landscape,1725.0,1239.0,508283.0,wikiart,Realism,View in the Vicinity of St. Petersburg,train_and_test,True,31410.jpg
13954,Pablo Picasso,1904,portrait,1307.0,1604.0,422139.0,wikiart,Post-Impressionism,Portrait of Suzanne Bloch,train_and_test,False,5634.jpg
13971,Pablo Picasso,1897,advertisement,1782.0,1175.0,340332.0,wikiart,Art Nouveau (Modern),"Advertisement for tavern ""Four cats""",train_and_test,True,24408.jpg
14125,Ivan Shishkin,1891.0,landscape,1200.0,1722.0,341770.0,wikiart,Realism,In the Wild North ,train_and_test,False,3246.jpg
14297,Pablo Picasso,1905,portrait,1294.0,1579.0,502218.0,wikiart,Expressionism,Woman's profile,train_and_test,True,83135.jpg
14300,Ivan Shishkin,1884.0,landscape,1764.0,1158.0,338298.0,wikiart,Realism,Pine on sand,train_and_test,True,62809.jpg
14452,Marc Chagall,1977,mythological painting,1681.0,1202.0,297057.0,wikiart,Surrealism,The Myth of Orpheus,train_and_test,True,32117.jpg
14547,Pablo Picasso,1904,genre painting,1200.0,1670.0,421231.0,wikiart,Expressionism,Lovers,train_and_test,True,1766.jpg
14597,Marc Chagall,1942,design,1686.0,1184.0,257988.0,wikiart,Surrealism,"The Carnival, scene II of the Ballet ""Aleko""",train_and_test,True,33267.jpg
14621,Marc Chagall,1907,portrait,1539.0,1295.0,301227.0,wikiart,Expressionism,Young Girl on a Sofa (Mariaska),train_and_test,True,33120.jpg
14705,Marc Chagall,1942,design,1659.0,1194.0,260867.0,wikiart,Surrealism,"Finale of the Ballet ""Aleko""",train_and_test,True,56440.jpg
14712,Marc Chagall,1957,symbolic painting,1827.0,1084.0,325678.0,wikiart,Naïve Art (Primitivism),The Concert,train_and_test,False,15556.jpg
14834,Marc Chagall,1912,genre painting,1841.0,1067.0,321329.0,wikiart,Cubism,Birth,train_and_test,True,37683.jpg
14867,Ivan Shishkin,1888.0,landscape,1725.0,1136.0,806565.0,wikiart,Realism,Wind Fallen Trees,train_and_test,True,50379.jpg
15345,Gustave Dore,,genre painting,1582.0,1200.0,831303.0,wikiart,Romanticism,Eléphant,train_and_test,True,68532.jpg
15436,Pablo Picasso,1902,sketch and study,1191.0,1584.0,77387.0,wikiart,Expressionism,"Study to ""Two sisters""",train_and_test,False,57748.jpg
15512,Pablo Picasso,,portrait,1062.0,1767.0,314740.0,wikiart,Impressionism,Portrait of Minguell,train_and_test,True,2608.jpg
15552,Pablo Picasso,1900,genre painting,1774.0,1055.0,396269.0,wikiart,Impressionism,Stuffed shirts,train_and_test,True,391.jpg
15576,Marc Chagall,1911,genre painting,1834.0,1019.0,342707.0,wikiart,Expressionism,Interior II,train_and_test,False,2437.jpg
15746,Marc Chagall,c.1947,genre painting,1154.0,1600.0,390315.0,wikiart,Surrealism,Bouquet with flying lovers,train_and_test,True,16127.jpg
15969,Ivan Shishkin,1890.0,landscape,1725.0,1056.0,583975.0,wikiart,Realism,Winte,train_and_test,False,67793.jpg
16448,Pablo Picasso,,portrait,1002.0,1767.0,329990.0,wikiart,Expressionism,Antes,train_and_test,True,50029.jpg
16465,Marc Chagall,1937,history painting,1834.0,964.0,308746.0,wikiart,Surrealism,The Revolution,train_and_test,True,46938.jpg
16528,Pablo Picasso,1899,portrait,638.0,2758.0,264831.0,wikiart,Expressionism,La chata,train_and_test,True,83022.jpg
16767,Ivan Shishkin,1889.0,landscape,1600.0,1084.0,455186.0,wikipedia,Realism,Morning in a Pine Forest ,train_and_test,True,58059.jpg
16860,Marc Chagall,1963,symbolic painting,1020.0,1690.0,365366.0,wikiart,Naïve Art (Primitivism),Music,train_and_test,True,68025.jpg
16927,Pablo Picasso,1903,genre painting,1071.0,1604.0,266149.0,wikiart,Symbolism,Ascet,train_and_test,True,99364.jpg
17183,Pablo Picasso,1905,genre painting,1422.0,1194.0,314951.0,wikiart,Expressionism,Family of acrobats (study),train_and_test,True,70773.jpg
17213,Marc Chagall,1962,genre painting,1011.0,1677.0,471794.0,wikiart,Naïve Art (Primitivism),Dance,train_and_test,True,33898.jpg
17424,Pablo Picasso,1903,genre painting,1045.0,1604.0,346152.0,wikiart,Expressionism,The old blind guitarist,train_and_test,True,78632.jpg
17791,Ivan Shishkin,1890.0,landscape,1600.0,1014.0,312682.0,wikiart,Realism,Marsh. Polissia,train_and_test,True,241.jpg
17934,Marc Chagall,1912,genre painting,1820.0,882.0,208898.0,wikiart,Cubism,The Cattle Dealer,train_and_test,False,38708.jpg
18348,Ivan Shishkin,1867.0,landscape,1600.0,974.0,279424.0,wikiart,Realism,Logging,train_and_test,True,8310.jpg
